record_type,year,decade,era,five_year_plan,is_election_year,economic_event,flow,commodity,partner_country,country_code,region,trade_bloc,segment_value_usd_m,segment_share_pct,exports_usd_million,imports_usd_million,trade_balance_usd_million,exports_merchandise_usd_m,imports_merchandise_usd_m,exports_services_usd_m,imports_services_usd_m,gdp_usd_billion,trade_openness_pct,export_growth_yoy_pct,import_growth_yoy_pct,data_source
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Germany,DEU,Europe,EU,7923.0,3.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Bangladesh,BGD,Asia,SAARC,7923.0,3.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Singapore,SGP,Asia,ASEAN,5282.0,2.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Netherlands,NLD,Europe,EU,7923.0,3.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Hong Kong,HKG,Asia,Other,5282.0,2.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Export,,Saudi Arabia,SAU,Middle East,OPEC,5282.0,2.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,China,CHN,Asia,BRICS,36072.0,12.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,UAE,ARE,Middle East,GCC,21042.0,7.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,USA,USA,Americas,G7,15030.0,5.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Saudi Arabia,SAU,Middle East,OPEC,27054.0,9.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Russia,RUS,Europe,BRICS,3006.0,1.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Iraq,IRQ,Middle East,OPEC,15030.0,5.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,South Korea,KOR,Asia,OECD,12024.0,4.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Australia,AUS,Oceania,OECD,9018.0,3.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Switzerland,CHE,Europe,OECD,6012.0,2.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2009,2000s,High Growth Era,Plan 12,1,,Import,,Indonesia,IDN,Asia,ASEAN,6012.0,2.0,264100,300600,,,,,,1365.4,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,United States,USA,Americas,G7,52682.0,14.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,UAE,ARE,Middle East,GCC,33867.0,9.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,China,CHN,Asia,BRICS,11289.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,UK,GBR,Europe,G7,11289.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Germany,DEU,Europe,EU,11289.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Bangladesh,BGD,Asia,SAARC,11289.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Singapore,SGP,Asia,ASEAN,7526.0,2.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Netherlands,NLD,Europe,EU,11289.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Hong Kong,HKG,Asia,Other,7526.0,2.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,7526.0,2.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,China,CHN,Asia,BRICS,46020.0,12.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,UAE,ARE,Middle East,GCC,26845.0,7.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,USA,USA,Americas,G7,19175.0,5.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,34515.0,9.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Russia,RUS,Europe,BRICS,3835.0,1.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Iraq,IRQ,Middle East,OPEC,19175.0,5.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,South Korea,KOR,Asia,OECD,15340.0,4.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Australia,AUS,Oceania,OECD,11505.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Switzerland,CHE,Europe,OECD,11505.0,3.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2010,2010s,High Growth Era,Plan 12,0,,Import,,Indonesia,IDN,Asia,ASEAN,7670.0,2.0,376300,383500,,,,,,1708.5,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,United States,USA,Americas,G7,66066.0,14.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,42471.0,9.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,14157.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,14157.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,14157.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,14157.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,9438.0,2.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,14157.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,9438.0,2.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,9438.0,2.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,64922.0,13.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,34958.0,7.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,USA,USA,Americas,G7,24970.0,5.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,44946.0,9.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,4994.0,1.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,24970.0,5.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,19976.0,4.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,14982.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,14982.0,3.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2011,2010s,High Growth Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,9988.0,2.0,471900,499400,,,,,,1823.0,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,United States,USA,Americas,G7,65296.0,14.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,41976.0,9.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,18656.0,4.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,13992.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,13992.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,13992.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,9328.0,2.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,13992.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,9328.0,2.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,9328.0,2.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,63609.0,13.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,34251.0,7.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,USA,USA,Americas,G7,24465.0,5.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,39144.0,8.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,4893.0,1.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,24465.0,5.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,19572.0,4.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,14679.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,14679.0,3.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2012,2010s,High Growth Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,9786.0,2.0,466400,489300,,,,,,1827.6,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,United States,USA,Americas,G7,69930.0,15.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,41958.0,9.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,18648.0,4.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,13986.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,13986.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,13986.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,9324.0,2.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,13986.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,9324.0,2.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,9324.0,2.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,60710.0,13.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,32690.0,7.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,USA,USA,Americas,G7,23350.0,5.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,32690.0,7.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,4670.0,1.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,23350.0,5.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,18680.0,4.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,14010.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,14010.0,3.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2013,2010s,High Growth Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,9340.0,2.0,466200,467000,,,,,,1856.7,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,United States,USA,Americas,G7,76480.0,16.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,UAE,ARE,Middle East,GCC,43020.0,9.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,China,CHN,Asia,BRICS,19120.0,4.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,UK,GBR,Europe,G7,14340.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Germany,DEU,Europe,EU,14340.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Bangladesh,BGD,Asia,SAARC,14340.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Singapore,SGP,Asia,ASEAN,9560.0,2.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Netherlands,NLD,Europe,EU,14340.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Hong Kong,HKG,Asia,Other,9560.0,2.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Export,,Saudi Arabia,SAU,Middle East,OPEC,9560.0,2.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,China,CHN,Asia,BRICS,64680.0,14.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,UAE,ARE,Middle East,GCC,27720.0,6.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,USA,USA,Americas,G7,27720.0,6.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Saudi Arabia,SAU,Middle East,OPEC,27720.0,6.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Russia,RUS,Europe,BRICS,4620.0,1.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Iraq,IRQ,Middle East,OPEC,18480.0,4.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,South Korea,KOR,Asia,OECD,18480.0,4.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Australia,AUS,Oceania,OECD,13860.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Switzerland,CHE,Europe,OECD,13860.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2014,2010s,Digital India Era,Plan 13,1,,Import,,Indonesia,IDN,Asia,ASEAN,13860.0,3.0,478000,462000,,,,,,2039.1,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,United States,USA,Americas,G7,68160.0,16.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,UAE,ARE,Middle East,GCC,38340.0,9.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,China,CHN,Asia,BRICS,17040.0,4.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,UK,GBR,Europe,G7,12780.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Germany,DEU,Europe,EU,12780.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Bangladesh,BGD,Asia,SAARC,12780.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Singapore,SGP,Asia,ASEAN,8520.0,2.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Netherlands,NLD,Europe,EU,12780.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Hong Kong,HKG,Asia,Other,8520.0,2.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Export,,Saudi Arabia,SAU,Middle East,OPEC,8520.0,2.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,China,CHN,Asia,BRICS,58800.0,15.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,UAE,ARE,Middle East,GCC,23520.0,6.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,USA,USA,Americas,G7,23520.0,6.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Saudi Arabia,SAU,Middle East,OPEC,23520.0,6.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Russia,RUS,Europe,BRICS,3920.0,1.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Iraq,IRQ,Middle East,OPEC,15680.0,4.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,South Korea,KOR,Asia,OECD,15680.0,4.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Australia,AUS,Oceania,OECD,15680.0,4.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Switzerland,CHE,Europe,OECD,11760.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2015,2010s,Digital India Era,Plan 13,0,,Import,,Indonesia,IDN,Asia,ASEAN,11760.0,3.0,426000,392000,,,,,,2103.6,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,United States,USA,Americas,G7,64272.0,16.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,UAE,ARE,Middle East,GCC,36153.0,9.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,China,CHN,Asia,BRICS,16068.0,4.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,UK,GBR,Europe,G7,12051.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Germany,DEU,Europe,EU,12051.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Bangladesh,BGD,Asia,SAARC,12051.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Singapore,SGP,Asia,ASEAN,8034.0,2.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Netherlands,NLD,Europe,EU,12051.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Hong Kong,HKG,Asia,Other,8034.0,2.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Export,,Saudi Arabia,SAU,Middle East,OPEC,8034.0,2.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,China,CHN,Asia,BRICS,57570.0,15.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,UAE,ARE,Middle East,GCC,23028.0,6.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,USA,USA,Americas,G7,23028.0,6.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Saudi Arabia,SAU,Middle East,OPEC,23028.0,6.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Russia,RUS,Europe,BRICS,3838.0,1.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Iraq,IRQ,Middle East,OPEC,19190.0,5.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,South Korea,KOR,Asia,OECD,15352.0,4.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Australia,AUS,Oceania,OECD,15352.0,4.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Switzerland,CHE,Europe,OECD,11514.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2016,2010s,Digital India Era,Plan 13,0,Demonetisation,Import,,Indonesia,IDN,Asia,ASEAN,11514.0,3.0,401700,383800,,,,,,2294.8,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,United States,USA,Americas,G7,77408.0,16.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,UAE,ARE,Middle East,GCC,43542.0,9.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,China,CHN,Asia,BRICS,19352.0,4.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,UK,GBR,Europe,G7,14514.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Germany,DEU,Europe,EU,14514.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Bangladesh,BGD,Asia,SAARC,14514.0,3.0,483800,477700,,,,,,2651.5,,,,
Partner_Breakdown,2017,2010s,Digital India Era,Plan 13,0,GST Implementation,Export,,Singapore,SGP,Asia,ASEAN,9676.0,2.0,483800,477700,,,,,,2651.5,,,,
